subject_name,feedback,original_sentiment,analyzed_sentiment,polarity,user_id,date,_id
DBMS,amazing subject,positive,positive,0.21666666666666673,user938,2024-03-27,6825c0358f02958777a49cd0
Data Structures,subject okay,neutral,positive,0.16666666666666669,user580,2023-10-24,6825c0358f02958777a49cd1
DBMS,subject okay,neutral,positive,0.16666666666666669,user952,2023-01-23,6825c0358f02958777a49cd2
Artificial Intelligence,bad great,neutral,positive,0.0500000000000001,user795,2023-09-11,6825c0358f02958777a49cd3
DBMS,amazing subject,positive,positive,0.21666666666666673,user561,2023-12-13,6825c0358f02958777a49cd4
Machine Learning,bad great,neutral,positive,0.0500000000000001,user292,2023-01-10,6825c0358f02958777a49cd5
Computer Networks,feel indifferent,neutral,neutral,0.0,user694,2023-04-12,6825c0358f02958777a49cd6
DBMS,amazing subject,positive,positive,0.21666666666666673,user500,2023-05-03,6825c0358f02958777a49cd7
Machine Learning,interesting engaging,positive,positive,0.45,user355,2023-08-22,6825c0358f02958777a49cd8
Machine Learning,difficult,negative,negative,-0.5,user269,2023-09-27,6825c0358f02958777a49cd9
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user660,2023-11-04,6825c0358f02958777a49cda
Artificial Intelligence,bad great,neutral,positive,0.0500000000000001,user874,2023-04-14,6825c0358f02958777a49cdb
DBMS,love learning,positive,positive,0.5,user473,2024-09-03,6825c0358f02958777a49cdc
Artificial Intelligence,interesting engaging,positive,positive,0.45,user270,2023-03-21,6825c0358f02958777a49cdd
Artificial Intelligence,love learning,positive,positive,0.5,user297,2024-05-11,6825c0358f02958777a49cde
Computer Networks,subject okay,neutral,positive,0.16666666666666669,user895,2024-08-29,6825c0358f02958777a49cdf
Computer Networks,love learning,positive,positive,0.5,user535,2023-07-15,6825c0358f02958777a49ce0
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user286,2023-07-26,6825c0358f02958777a49ce1
Data Structures,feel indifferent,neutral,neutral,0.0,user769,2024-10-24,6825c0358f02958777a49ce2
Data Structures,amazing subject,positive,positive,0.21666666666666673,user716,2023-06-03,6825c0358f02958777a49ce3
Artificial Intelligence,bad great,neutral,positive,0.0500000000000001,user234,2024-04-09,6825c0358f02958777a49ce4
DBMS,love learning,positive,positive,0.5,user993,2024-01-20,6825c0358f02958777a49ce5
Machine Learning,interesting engaging,positive,positive,0.45,user224,2024-08-08,6825c0358f02958777a49ce6
DBMS,feel indifferent,neutral,neutral,0.0,user790,2024-01-15,6825c0358f02958777a49ce7
Machine Learning,interesting engaging,positive,positive,0.45,user575,2023-06-02,6825c0358f02958777a49ce8
DBMS,subject okay,neutral,positive,0.16666666666666669,user854,2024-10-15,6825c0358f02958777a49ce9
Data Structures,subject okay,neutral,positive,0.16666666666666669,user743,2023-07-05,6825c0358f02958777a49cea
Computer Networks,love learning,positive,positive,0.5,user235,2023-11-12,6825c0358f02958777a49ceb
Artificial Intelligence,bad great,neutral,positive,0.0500000000000001,user190,2023-01-26,6825c0358f02958777a49cec
Computer Networks,interesting engaging,positive,positive,0.45,user225,2023-10-21,6825c0358f02958777a49ced
Machine Learning,feel indifferent,neutral,neutral,0.0,user785,2024-11-14,6825c0358f02958777a49cee
Data Structures,bad great,neutral,positive,0.0500000000000001,user721,2023-12-20,6825c0358f02958777a49cef
Data Structures,bad great,neutral,positive,0.0500000000000001,user987,2023-06-18,6825c0358f02958777a49cf0
Machine Learning,difficult,negative,negative,-0.5,user156,2024-08-07,6825c0358f02958777a49cf1
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user435,2024-06-18,6825c0358f02958777a49cf2
Computer Networks,feel indifferent,neutral,neutral,0.0,user853,2024-07-04,6825c0358f02958777a49cf3
Machine Learning,love learning,positive,positive,0.5,user445,2023-04-28,6825c0358f02958777a49cf4
Machine Learning,engaging,negative,positive,0.4,user632,2024-07-18,6825c0358f02958777a49cf5
Artificial Intelligence,engaging,negative,positive,0.4,user104,2023-03-14,6825c0358f02958777a49cf6
Computer Networks,difficult,negative,negative,-0.5,user190,2024-06-29,6825c0358f02958777a49cf7
DBMS,dont like subject,negative,negative,-0.16666666666666666,user318,2023-10-21,6825c0358f02958777a49cf8
Machine Learning,difficult,negative,negative,-0.5,user359,2024-01-21,6825c0358f02958777a49cf9
DBMS,interesting engaging,positive,positive,0.45,user261,2024-09-29,6825c0358f02958777a49cfa
Machine Learning,amazing subject,positive,positive,0.21666666666666673,user562,2023-07-09,6825c0358f02958777a49cfb
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user313,2024-01-28,6825c0358f02958777a49cfc
Machine Learning,difficult,negative,negative,-0.5,user157,2024-01-23,6825c0358f02958777a49cfd
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user401,2023-07-22,6825c0358f02958777a49cfe
DBMS,difficult,negative,negative,-0.5,user718,2023-12-08,6825c0358f02958777a49cff
DBMS,feel indifferent,neutral,neutral,0.0,user641,2023-04-23,6825c0358f02958777a49d00
Computer Networks,difficult,negative,negative,-0.5,user719,2023-01-27,6825c0358f02958777a49d01
Machine Learning,difficult,negative,negative,-0.5,user872,2023-04-13,6825c0358f02958777a49d02
DBMS,engaging,negative,positive,0.4,user809,2024-02-06,6825c0358f02958777a49d03
DBMS,dont like subject,negative,negative,-0.16666666666666666,user967,2024-04-30,6825c0358f02958777a49d04
Artificial Intelligence,engaging,negative,positive,0.4,user113,2023-02-16,6825c0358f02958777a49d05
Machine Learning,love learning,positive,positive,0.5,user528,2024-01-05,6825c0358f02958777a49d06
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user161,2023-07-03,6825c0358f02958777a49d07
Machine Learning,engaging,negative,positive,0.4,user245,2023-08-22,6825c0358f02958777a49d08
Artificial Intelligence,interesting engaging,positive,positive,0.45,user273,2024-09-27,6825c0358f02958777a49d09
Computer Networks,interesting engaging,positive,positive,0.45,user646,2023-04-23,6825c0358f02958777a49d0a
Machine Learning,interesting engaging,positive,positive,0.45,user267,2023-11-13,6825c0358f02958777a49d0b
DBMS,subject okay,neutral,positive,0.16666666666666669,user385,2023-02-05,6825c0358f02958777a49d0c
Machine Learning,love learning,positive,positive,0.5,user889,2023-06-23,6825c0358f02958777a49d0d
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user734,2024-01-27,6825c0358f02958777a49d0e
Data Structures,bad great,neutral,positive,0.0500000000000001,user241,2024-10-07,6825c0358f02958777a49d0f
Machine Learning,amazing subject,positive,positive,0.21666666666666673,user352,2024-02-22,6825c0358f02958777a49d10
DBMS,feel indifferent,neutral,neutral,0.0,user137,2024-03-20,6825c0358f02958777a49d11
Computer Networks,engaging,negative,positive,0.4,user925,2023-01-25,6825c0358f02958777a49d12
Data Structures,subject okay,neutral,positive,0.16666666666666669,user942,2024-01-28,6825c0358f02958777a49d13
Computer Networks,love learning,positive,positive,0.5,user654,2023-08-30,6825c0358f02958777a49d14
Machine Learning,bad great,neutral,positive,0.0500000000000001,user163,2024-10-14,6825c0358f02958777a49d15
Data Structures,bad great,neutral,positive,0.0500000000000001,user271,2023-12-24,6825c0358f02958777a49d16
Artificial Intelligence,bad great,neutral,positive,0.0500000000000001,user877,2023-07-02,6825c0358f02958777a49d17
Data Structures,love learning,positive,positive,0.5,user504,2023-02-19,6825c0358f02958777a49d18
Data Structures,amazing subject,positive,positive,0.21666666666666673,user819,2023-12-12,6825c0358f02958777a49d19
Computer Networks,bad great,neutral,positive,0.0500000000000001,user169,2023-01-20,6825c0358f02958777a49d1a
Data Structures,feel indifferent,neutral,neutral,0.0,user226,2024-05-03,6825c0358f02958777a49d1b
Data Structures,feel indifferent,neutral,neutral,0.0,user752,2024-11-13,6825c0358f02958777a49d1c
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user942,2023-04-06,6825c0358f02958777a49d1d
DBMS,engaging,negative,positive,0.4,user476,2024-01-07,6825c0358f02958777a49d1e
Data Structures,subject okay,neutral,positive,0.16666666666666669,user443,2023-01-14,6825c0358f02958777a49d1f
Computer Networks,amazing subject,positive,positive,0.21666666666666673,user512,2023-05-25,6825c0358f02958777a49d20
DBMS,bad great,neutral,positive,0.0500000000000001,user144,2023-04-16,6825c0358f02958777a49d21
Artificial Intelligence,subject okay,neutral,positive,0.16666666666666669,user730,2023-06-13,6825c0358f02958777a49d22
Computer Networks,engaging,negative,positive,0.4,user534,2024-01-22,6825c0358f02958777a49d23
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user189,2023-09-02,6825c0358f02958777a49d24
Computer Networks,difficult,negative,negative,-0.5,user284,2023-06-04,6825c0358f02958777a49d25
DBMS,love learning,positive,positive,0.5,user971,2024-03-06,6825c0358f02958777a49d26
Machine Learning,interesting engaging,positive,positive,0.45,user675,2024-10-04,6825c0358f02958777a49d27
Computer Networks,engaging,negative,positive,0.4,user534,2023-11-20,6825c0358f02958777a49d28
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user466,2023-09-15,6825c0358f02958777a49d29
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user968,2023-01-01,6825c0358f02958777a49d2a
Machine Learning,engaging,negative,positive,0.4,user159,2024-06-23,6825c0358f02958777a49d2b
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user558,2023-11-28,6825c0358f02958777a49d2c
Computer Networks,interesting engaging,positive,positive,0.45,user800,2024-04-14,6825c0358f02958777a49d2d
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user923,2024-01-14,6825c0358f02958777a49d2e
Computer Networks,subject okay,neutral,positive,0.16666666666666669,user708,2023-06-22,6825c0358f02958777a49d2f
Artificial Intelligence,difficult,negative,negative,-0.5,user245,2023-09-21,6825c0358f02958777a49d30
Artificial Intelligence,bad great,neutral,positive,0.0500000000000001,user390,2023-08-03,6825c0358f02958777a49d31
Machine Learning,bad great,neutral,positive,0.0500000000000001,user795,2023-09-19,6825c0358f02958777a49d32
Computer Networks,subject okay,neutral,positive,0.16666666666666669,user618,2023-02-17,6825c0358f02958777a49d33
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user393,2024-05-13,6825c0358f02958777a49d34
Machine Learning,bad great,neutral,positive,0.0500000000000001,user904,2023-07-19,6825c0358f02958777a49d35
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user589,2023-07-13,6825c0358f02958777a49d36
Machine Learning,feel indifferent,neutral,neutral,0.0,user486,2024-02-13,6825c0358f02958777a49d37
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user460,2024-04-12,6825c0358f02958777a49d38
Computer Networks,love learning,positive,positive,0.5,user575,2023-09-09,6825c0358f02958777a49d39
DBMS,difficult,negative,negative,-0.5,user592,2023-03-05,6825c0358f02958777a49d3a
Artificial Intelligence,difficult,negative,negative,-0.5,user931,2023-11-10,6825c0358f02958777a49d3b
Artificial Intelligence,engaging,negative,positive,0.4,user184,2023-01-11,6825c0358f02958777a49d3c
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user613,2023-12-12,6825c0358f02958777a49d3d
DBMS,difficult,negative,negative,-0.5,user588,2024-06-26,6825c0358f02958777a49d3e
DBMS,subject okay,neutral,positive,0.16666666666666669,user619,2023-04-22,6825c0358f02958777a49d3f
Computer Networks,difficult,negative,negative,-0.5,user266,2023-07-06,6825c0358f02958777a49d40
DBMS,bad great,neutral,positive,0.0500000000000001,user280,2024-04-03,6825c0358f02958777a49d41
Machine Learning,difficult,negative,negative,-0.5,user920,2024-07-17,6825c0358f02958777a49d42
Data Structures,engaging,negative,positive,0.4,user363,2024-07-27,6825c0358f02958777a49d43
Computer Networks,bad great,neutral,positive,0.0500000000000001,user200,2024-10-14,6825c0358f02958777a49d44
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user760,2024-07-26,6825c0358f02958777a49d45
Data Structures,interesting engaging,positive,positive,0.45,user725,2023-01-11,6825c0358f02958777a49d46
DBMS,difficult,negative,negative,-0.5,user456,2023-09-20,6825c0358f02958777a49d47
Computer Networks,interesting engaging,positive,positive,0.45,user758,2023-10-12,6825c0358f02958777a49d48
Data Structures,subject okay,neutral,positive,0.16666666666666669,user418,2023-06-16,6825c0358f02958777a49d49
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user187,2023-03-05,6825c0358f02958777a49d4a
Computer Networks,amazing subject,positive,positive,0.21666666666666673,user242,2023-09-17,6825c0358f02958777a49d4b
Data Structures,engaging,negative,positive,0.4,user396,2023-08-01,6825c0358f02958777a49d4c
Computer Networks,engaging,negative,positive,0.4,user445,2023-03-05,6825c0358f02958777a49d4d
Computer Networks,bad great,neutral,positive,0.0500000000000001,user416,2024-10-12,6825c0358f02958777a49d4e
Machine Learning,amazing subject,positive,positive,0.21666666666666673,user134,2023-09-17,6825c0358f02958777a49d4f
DBMS,bad great,neutral,positive,0.0500000000000001,user339,2024-06-11,6825c0358f02958777a49d50
DBMS,subject okay,neutral,positive,0.16666666666666669,user543,2023-02-15,6825c0358f02958777a49d51
Data Structures,love learning,positive,positive,0.5,user392,2024-09-08,6825c0358f02958777a49d52
Data Structures,subject okay,neutral,positive,0.16666666666666669,user456,2023-01-06,6825c0358f02958777a49d53
Data Structures,love learning,positive,positive,0.5,user867,2023-08-31,6825c0358f02958777a49d54
Machine Learning,engaging,negative,positive,0.4,user510,2024-09-01,6825c0358f02958777a49d55
Machine Learning,engaging,negative,positive,0.4,user399,2023-12-11,6825c0358f02958777a49d56
DBMS,subject okay,neutral,positive,0.16666666666666669,user208,2023-08-19,6825c0358f02958777a49d57
DBMS,engaging,negative,positive,0.4,user549,2024-03-06,6825c0358f02958777a49d58
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user540,2023-10-29,6825c0358f02958777a49d59
Artificial Intelligence,interesting engaging,positive,positive,0.45,user113,2023-01-08,6825c0358f02958777a49d5a
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user600,2024-02-12,6825c0358f02958777a49d5b
Computer Networks,amazing subject,positive,positive,0.21666666666666673,user290,2024-10-12,6825c0358f02958777a49d5c
DBMS,feel indifferent,neutral,neutral,0.0,user930,2024-09-18,6825c0358f02958777a49d5d
Computer Networks,amazing subject,positive,positive,0.21666666666666673,user749,2024-09-12,6825c0358f02958777a49d5e
Computer Networks,engaging,negative,positive,0.4,user554,2023-04-08,6825c0358f02958777a49d5f
Machine Learning,bad great,neutral,positive,0.0500000000000001,user958,2023-06-06,6825c0358f02958777a49d60
Machine Learning,love learning,positive,positive,0.5,user230,2023-08-16,6825c0358f02958777a49d61
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user215,2023-10-10,6825c0358f02958777a49d62
DBMS,bad great,neutral,positive,0.0500000000000001,user472,2023-11-08,6825c0358f02958777a49d63
DBMS,amazing subject,positive,positive,0.21666666666666673,user895,2024-08-22,6825c0358f02958777a49d64
Computer Networks,amazing subject,positive,positive,0.21666666666666673,user402,2023-06-06,6825c0358f02958777a49d65
DBMS,engaging,negative,positive,0.4,user727,2024-10-08,6825c0358f02958777a49d66
DBMS,subject okay,neutral,positive,0.16666666666666669,user809,2024-02-13,6825c0358f02958777a49d67
DBMS,difficult,negative,negative,-0.5,user791,2024-11-01,6825c0358f02958777a49d68
Machine Learning,interesting engaging,positive,positive,0.45,user166,2024-09-01,6825c0358f02958777a49d69
Data Structures,love learning,positive,positive,0.5,user294,2024-06-23,6825c0358f02958777a49d6a
Artificial Intelligence,interesting engaging,positive,positive,0.45,user321,2024-02-11,6825c0358f02958777a49d6b
Machine Learning,amazing subject,positive,positive,0.21666666666666673,user810,2024-05-02,6825c0358f02958777a49d6c
Machine Learning,engaging,negative,positive,0.4,user751,2023-11-14,6825c0358f02958777a49d6d
Data Structures,subject okay,neutral,positive,0.16666666666666669,user324,2024-10-22,6825c0358f02958777a49d6e
Computer Networks,feel indifferent,neutral,neutral,0.0,user237,2023-01-15,6825c0358f02958777a49d6f
Machine Learning,feel indifferent,neutral,neutral,0.0,user257,2023-02-16,6825c0358f02958777a49d70
Computer Networks,love learning,positive,positive,0.5,user728,2023-12-11,6825c0358f02958777a49d71
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user551,2024-10-27,6825c0358f02958777a49d72
Data Structures,feel indifferent,neutral,neutral,0.0,user921,2024-07-15,6825c0358f02958777a49d73
Machine Learning,engaging,negative,positive,0.4,user939,2024-02-07,6825c0358f02958777a49d74
DBMS,subject okay,neutral,positive,0.16666666666666669,user451,2024-02-14,6825c0358f02958777a49d75
Machine Learning,love learning,positive,positive,0.5,user896,2023-09-23,6825c0358f02958777a49d76
Computer Networks,interesting engaging,positive,positive,0.45,user489,2023-06-13,6825c0358f02958777a49d77
Artificial Intelligence,difficult,negative,negative,-0.5,user378,2023-05-18,6825c0358f02958777a49d78
Computer Networks,love learning,positive,positive,0.5,user984,2024-09-07,6825c0358f02958777a49d79
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user276,2023-01-01,6825c0358f02958777a49d7a
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user409,2023-10-28,6825c0358f02958777a49d7b
Data Structures,interesting engaging,positive,positive,0.45,user733,2023-07-03,6825c0358f02958777a49d7c
Computer Networks,interesting engaging,positive,positive,0.45,user752,2023-08-11,6825c0358f02958777a49d7d
Machine Learning,love learning,positive,positive,0.5,user915,2024-02-22,6825c0358f02958777a49d7e
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user331,2024-06-14,6825c0358f02958777a49d7f
Data Structures,bad great,neutral,positive,0.0500000000000001,user514,2023-08-30,6825c0358f02958777a49d80
Computer Networks,love learning,positive,positive,0.5,user195,2023-08-07,6825c0358f02958777a49d81
Computer Networks,engaging,negative,positive,0.4,user967,2023-07-02,6825c0358f02958777a49d82
Artificial Intelligence,difficult,negative,negative,-0.5,user250,2023-01-19,6825c0358f02958777a49d83
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user774,2023-05-21,6825c0358f02958777a49d84
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user185,2023-05-01,6825c0358f02958777a49d85
Data Structures,engaging,negative,positive,0.4,user230,2023-08-07,6825c0358f02958777a49d86
DBMS,interesting engaging,positive,positive,0.45,user386,2024-07-27,6825c0358f02958777a49d87
Data Structures,engaging,negative,positive,0.4,user738,2023-03-03,6825c0358f02958777a49d88
DBMS,difficult,negative,negative,-0.5,user542,2023-01-24,6825c0358f02958777a49d89
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user864,2023-10-28,6825c0358f02958777a49d8a
Data Structures,bad great,neutral,positive,0.0500000000000001,user364,2024-01-28,6825c0358f02958777a49d8b
Artificial Intelligence,bad great,neutral,positive,0.0500000000000001,user828,2024-07-10,6825c0358f02958777a49d8c
Artificial Intelligence,engaging,negative,positive,0.4,user144,2023-08-03,6825c0358f02958777a49d8d
Machine Learning,interesting engaging,positive,positive,0.45,user988,2024-01-29,6825c0358f02958777a49d8e
Artificial Intelligence,subject okay,neutral,positive,0.16666666666666669,user674,2023-10-19,6825c0358f02958777a49d8f
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user136,2024-08-04,6825c0358f02958777a49d90
Computer Networks,subject okay,neutral,positive,0.16666666666666669,user630,2023-03-21,6825c0358f02958777a49d91
Computer Networks,engaging,negative,positive,0.4,user691,2024-01-05,6825c0358f02958777a49d92
Machine Learning,engaging,negative,positive,0.4,user182,2023-04-29,6825c0358f02958777a49d93
Data Structures,amazing subject,positive,positive,0.21666666666666673,user234,2024-05-07,6825c0358f02958777a49d94
DBMS,dont like subject,negative,negative,-0.16666666666666666,user970,2024-01-26,6825c0358f02958777a49d95
Data Structures,feel indifferent,neutral,neutral,0.0,user941,2023-09-18,6825c0358f02958777a49d96
Machine Learning,engaging,negative,positive,0.4,user835,2023-08-01,6825c0358f02958777a49d97
Machine Learning,interesting engaging,positive,positive,0.45,user643,2023-02-17,6825c0358f02958777a49d98
Machine Learning,dont like subject,negative,negative,-0.16666666666666666,user931,2024-07-02,6825c0358f02958777a49d99
DBMS,feel indifferent,neutral,neutral,0.0,user771,2023-11-05,6825c0358f02958777a49d9a
Data Structures,feel indifferent,neutral,neutral,0.0,user481,2024-01-19,6825c0358f02958777a49d9b
Data Structures,bad great,neutral,positive,0.0500000000000001,user408,2023-05-01,6825c0358f02958777a49d9c
Data Structures,subject okay,neutral,positive,0.16666666666666669,user606,2023-10-02,6825c0358f02958777a49d9d
Data Structures,engaging,negative,positive,0.4,user749,2024-10-25,6825c0358f02958777a49d9e
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user447,2023-02-01,6825c0358f02958777a49d9f
DBMS,engaging,negative,positive,0.4,user557,2023-09-04,6825c0358f02958777a49da0
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user828,2023-05-28,6825c0358f02958777a49da1
Machine Learning,feel indifferent,neutral,neutral,0.0,user370,2024-02-12,6825c0358f02958777a49da2
Artificial Intelligence,subject okay,neutral,positive,0.16666666666666669,user244,2023-08-09,6825c0358f02958777a49da3
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user136,2024-06-28,6825c0358f02958777a49da4
DBMS,love learning,positive,positive,0.5,user255,2024-04-10,6825c0358f02958777a49da5
Artificial Intelligence,love learning,positive,positive,0.5,user718,2023-11-21,6825c0358f02958777a49da6
Machine Learning,bad great,neutral,positive,0.0500000000000001,user804,2023-02-17,6825c0358f02958777a49da7
Machine Learning,engaging,negative,positive,0.4,user728,2023-11-10,6825c0358f02958777a49da8
Machine Learning,amazing subject,positive,positive,0.21666666666666673,user730,2023-07-12,6825c0358f02958777a49da9
Artificial Intelligence,difficult,negative,negative,-0.5,user114,2024-05-29,6825c0358f02958777a49daa
Computer Networks,interesting engaging,positive,positive,0.45,user573,2024-04-01,6825c0358f02958777a49dab
Computer Networks,love learning,positive,positive,0.5,user386,2023-05-01,6825c0358f02958777a49dac
DBMS,dont like subject,negative,negative,-0.16666666666666666,user449,2023-07-07,6825c0358f02958777a49dad
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user735,2024-08-05,6825c0358f02958777a49dae
Machine Learning,difficult,negative,negative,-0.5,user311,2023-12-26,6825c0358f02958777a49daf
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user206,2023-09-23,6825c0358f02958777a49db0
Data Structures,engaging,negative,positive,0.4,user554,2024-03-08,6825c0358f02958777a49db1
DBMS,amazing subject,positive,positive,0.21666666666666673,user493,2023-03-17,6825c0358f02958777a49db2
DBMS,subject okay,neutral,positive,0.16666666666666669,user623,2023-11-13,6825c0358f02958777a49db3
Machine Learning,engaging,negative,positive,0.4,user924,2023-08-02,6825c0358f02958777a49db4
Artificial Intelligence,engaging,negative,positive,0.4,user263,2024-02-01,6825c0358f02958777a49db5
DBMS,interesting engaging,positive,positive,0.45,user100,2024-05-18,6825c0358f02958777a49db6
Data Structures,love learning,positive,positive,0.5,user525,2023-03-07,6825c0358f02958777a49db7
Machine Learning,dont like subject,negative,negative,-0.16666666666666666,user117,2023-04-25,6825c0358f02958777a49db8
Machine Learning,dont like subject,negative,negative,-0.16666666666666666,user337,2023-05-14,6825c0358f02958777a49db9
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user646,2024-03-29,6825c0358f02958777a49dba
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user659,2024-05-22,6825c0358f02958777a49dbb
Data Structures,love learning,positive,positive,0.5,user515,2024-02-14,6825c0358f02958777a49dbc
DBMS,interesting engaging,positive,positive,0.45,user491,2024-09-23,6825c0358f02958777a49dbd
Machine Learning,bad great,neutral,positive,0.0500000000000001,user832,2023-05-20,6825c0358f02958777a49dbe
Machine Learning,feel indifferent,neutral,neutral,0.0,user948,2024-07-28,6825c0358f02958777a49dbf
Machine Learning,feel indifferent,neutral,neutral,0.0,user762,2024-04-01,6825c0358f02958777a49dc0
Artificial Intelligence,difficult,negative,negative,-0.5,user964,2023-11-08,6825c0358f02958777a49dc1
Computer Networks,interesting engaging,positive,positive,0.45,user796,2023-04-16,6825c0358f02958777a49dc2
Artificial Intelligence,bad great,neutral,positive,0.0500000000000001,user640,2023-09-29,6825c0358f02958777a49dc3
Machine Learning,feel indifferent,neutral,neutral,0.0,user266,2024-10-30,6825c0358f02958777a49dc4
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user456,2024-01-10,6825c0358f02958777a49dc5
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user513,2023-06-05,6825c0358f02958777a49dc6
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user799,2024-09-14,6825c0358f02958777a49dc7
Machine Learning,engaging,negative,positive,0.4,user798,2023-03-23,6825c0358f02958777a49dc8
DBMS,dont like subject,negative,negative,-0.16666666666666666,user400,2023-12-12,6825c0358f02958777a49dc9
Machine Learning,difficult,negative,negative,-0.5,user680,2024-09-21,6825c0358f02958777a49dca
Computer Networks,engaging,negative,positive,0.4,user776,2024-11-17,6825c0358f02958777a49dcb
Artificial Intelligence,bad great,neutral,positive,0.0500000000000001,user206,2024-07-21,6825c0358f02958777a49dcc
Machine Learning,feel indifferent,neutral,neutral,0.0,user771,2024-08-20,6825c0358f02958777a49dcd
DBMS,engaging,negative,positive,0.4,user440,2024-04-24,6825c0358f02958777a49dce
Machine Learning,feel indifferent,neutral,neutral,0.0,user307,2024-09-08,6825c0358f02958777a49dcf
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user474,2023-03-03,6825c0358f02958777a49dd0
Computer Networks,bad great,neutral,positive,0.0500000000000001,user804,2023-07-21,6825c0358f02958777a49dd1
Artificial Intelligence,interesting engaging,positive,positive,0.45,user295,2024-07-05,6825c0358f02958777a49dd2
DBMS,love learning,positive,positive,0.5,user165,2023-12-07,6825c0358f02958777a49dd3
Artificial Intelligence,love learning,positive,positive,0.5,user203,2024-09-30,6825c0358f02958777a49dd4
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user531,2023-07-19,6825c0358f02958777a49dd5
Artificial Intelligence,dont like subject,negative,negative,-0.16666666666666666,user682,2023-02-01,6825c0358f02958777a49dd6
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user925,2023-11-05,6825c0358f02958777a49dd7
Machine Learning,bad great,neutral,positive,0.0500000000000001,user588,2023-01-16,6825c0358f02958777a49dd8
Artificial Intelligence,difficult,negative,negative,-0.5,user510,2024-11-14,6825c0358f02958777a49dd9
Artificial Intelligence,engaging,negative,positive,0.4,user806,2024-09-17,6825c0358f02958777a49dda
Artificial Intelligence,engaging,negative,positive,0.4,user738,2023-08-12,6825c0358f02958777a49ddb
Artificial Intelligence,engaging,negative,positive,0.4,user749,2024-01-28,6825c0358f02958777a49ddc
DBMS,feel indifferent,neutral,neutral,0.0,user827,2024-01-08,6825c0358f02958777a49ddd
Data Structures,dont like subject,negative,negative,-0.16666666666666666,user605,2023-11-06,6825c0358f02958777a49dde
Artificial Intelligence,feel indifferent,neutral,neutral,0.0,user912,2024-05-30,6825c0358f02958777a49ddf
Artificial Intelligence,amazing subject,positive,positive,0.21666666666666673,user997,2024-05-05,6825c0358f02958777a49de0
Machine Learning,interesting engaging,positive,positive,0.45,user322,2023-04-30,6825c0358f02958777a49de1
Data Structures,love learning,positive,positive,0.5,user479,2024-11-12,6825c0358f02958777a49de2
DBMS,difficult,negative,negative,-0.5,user134,2023-02-16,6825c0358f02958777a49de3
Data Structures,difficult,negative,negative,-0.5,user396,2023-09-13,6825c0358f02958777a49de4
Computer Networks,love learning,positive,positive,0.5,user679,2024-07-07,6825c0358f02958777a49de5
Computer Networks,dont like subject,negative,negative,-0.16666666666666666,user348,2023-02-22,6825c0358f02958777a49de6
Computer Networks,engaging,negative,positive,0.4,user689,2023-01-16,6825c0358f02958777a49de7
Machine Learning,subject okay,neutral,positive,0.16666666666666669,user960,2024-04-25,6825c0358f02958777a49de8
